18.98,8.58,Normal-1
15.05,13.25,Normal-1
13.53,12.83,Normal-1
13.67,10.75,Normal-1
8.43,10.56,Normal-1
7.64,11.13,Normal-1
10.21,10.26,Normal-1
10.41,10.24,Normal-1
9.15,9.5,Normal-1
9.62,11.83,Normal-1
7.38,10.06,Normal-1
4.97,11.64,Normal-1
2.01,12.52,Normal-1
8.01,12.74,Normal-1
10.26,15.03,Normal-1
8.19,13.14,Normal-1
11.66,15.22,Normal-1
9.95,13.74,Normal-1
7.22,11.78,Normal-1
8.26,8.52,Normal-1
11.98,8.68,Normal-1
9.09,10.29,Normal-1
7.58,12.51,Normal-1
8.14,11.18,Normal-1
7.5,13.48,Normal-1
9.0,10.34,Normal-1
11.26,9.26,Normal-1
7.95,11.78,Normal-1
13.85,13.14,Normal-1
6.89,16.4,Normal-1
9.06,12.29,Normal-1
12.48,13.23,Normal-1
13.58,8.84,Normal-1
13.02,11.78,Normal-1
15.36,10.48,Normal-1
8.28,10.86,Normal-1
13.29,6.87,Normal-1
12.27,8.0,Normal-1
11.57,11.67,Normal-1
9.74,8.4,Normal-1
10.63,6.67,Normal-1
10.2,9.96,Normal-1
4.7,12.78,Normal-1
8.58,16.43,Normal-1
8.25,14.76,Normal-1
7.4,16.71,Normal-1
12.0,10.15,Normal-1
20.68,19.57,Normal-1
9.06,12.35,Normal-1
15.8,10.96,Normal-1
12.43,10.98,Normal-1
11.48,13.34,Normal-1
6.3,10.9,Normal-1
7.11,15.38,Normal-1
15.26,11.61,Normal-1
12.84,13.36,Normal-1
16.01,17.44,Normal-1
17.27,16.61,Normal-1
13.47,14.41,Normal-1
8.45,15.3,Normal-1
3.69,14.83,Normal-1
8.28,15.82,Normal-1
7.59,21.11,Normal-1
10.64,24.0,Normal-1
7.79,21.92,Normal-1
9.44,23.91,Normal-1
12.24,20.59,Normal-1
6.07,19.9,Normal-1
7.5,11.14,Normal-1
8.67,12.49,Normal-1
6.98,10.99,Normal-1
9.07,11.5,Normal-1
10.77,17.65,Normal-1
7.73,8.96,Normal-1
8.92,12.62,Normal-1
13.04,15.14,Normal-1
7.39,10.23,Normal-1
8.55,13.97,Normal-1
9.83,12.75,Normal-1
10.57,16.34,Normal-1
11.0,14.65,Normal-1
13.55,14.02,Normal-1
16.52,16.39,Normal-1
11.49,17.77,Normal-1
12.52,17.24,Normal-1
15.58,22.72,Normal-1
13.28,21.38,Normal-1
12.71,17.45,Normal-1
13.73,20.48,Normal-1
13.68,15.83,Normal-1
9.56,17.99,Normal-1
13.27,13.75,Normal-1
7.98,25.31,Normal-1
10.68,24.66,Normal-1
8.49,19.46,Normal-1
8.0,16.12,Normal-1
8.25,16.69,Normal-1
8.17,16.31,Normal-1
10.02,22.54,Normal-1
10.9,18.68,Normal-1
9.38,18.82,Normal-1
13.17,19.04,Normal-1
9.95,18.56,Normal-1
9.03,18.62,Normal-1
10.52,15.69,Normal-1
10.6,15.56,Normal-1
14.04,14.09,Normal-1
8.45,11.93,Normal-1
9.77,10.35,Normal-1
9.04,11.53,Normal-1
7.35,13.13,Normal-1
13.36,15.96,Normal-1
11.79,12.71,Normal-1
11.86,9.72,Normal-1
11.41,9.35,Normal-1
8.46,8.19,Normal-1
9.15,8.42,Normal-1
7.7,8.87,Normal-1
8.76,8.41,Normal-1
8.46,8.74,Normal-1
11.08,5.78,Normal-1
10.89,7.55,Normal-1
14.43,7.93,Normal-1
10.71,6.01,Normal-1
11.99,4.73,Normal-1
8.2,9.53,Normal-1
10.41,11.14,Normal-1
14.17,9.87,Normal-1
14.82,11.36,Normal-1
10.98,8.13,Normal-1
10.25,6.35,Normal-1
13.56,9.06,Normal-1
12.79,5.62,Normal-1
9.99,8.14,Normal-1
10.62,10.76,Normal-1
11.08,9.31,Normal-1
9.45,11.7,Normal-1
13.23,5.85,Normal-1
12.75,3.56,Normal-1
12.42,3.48,Normal-1
14.45,6.62,Normal-1
9.75,6.78,Normal-1
10.58,9.96,Normal-1
10.31,8.77,Normal-1
6.69,10.61,Normal-1
8.64,11.8,Normal-1
8.83,7.91,Normal-1
9.8,7.47,Normal-1
7.36,10.35,Normal-1
10.78,15.25,Normal-1
8.33,8.91,Normal-1
9.37,10.07,Normal-1
10.12,12.26,Normal-1
10.35,10.23,Normal-1
11.16,5.85,Normal-1
10.89,7.51,Normal-1
10.24,10.75,Normal-1
10.72,11.06,Normal-1
8.1,11.72,Normal-1
9.23,9.65,Normal-1
10.73,6.56,Normal-1
7.91,10.63,Normal-1
9.65,9.01,Normal-1
9.07,10.78,Normal-1
9.5,10.64,Normal-1
6.99,9.82,Normal-1
6.57,11.93,Normal-1
11.11,8.17,Normal-1
14.63,11.05,Normal-1
9.05,13.41,Normal-1
10.48,11.81,Normal-1
9.37,15.15,Normal-1
8.91,10.44,Normal-1
6.64,10.7,Normal-1
7.36,12.26,Normal-1
9.76,13.84,Normal-1
9.85,8.51,Normal-1
7.71,10.12,Normal-1
10.38,11.34,Normal-1
6.52,9.99,Normal-1
9.04,10.56,Normal-1
9.82,8.05,Normal-1
12.9,6.47,Normal-1
13.14,5.59,Normal-1
12.46,5.74,Normal-1
12.7,9.27,Normal-1
8.81,8.37,Normal-1
9.36,8.33,Normal-1
11.67,14.22,Normal-1
7.86,12.6,Normal-1
8.74,14.51,Normal-1
8.56,12.99,Normal-1
9.78,12.03,Normal-1
10.33,9.02,Normal-1
11.55,11.35,Normal-1
12.66,11.96,Normal-1
9.39,11.86,Normal-1
10.52,15.15,Normal-1
5.72,14.11,Normal-1
2.66,15.25,Normal-1
3.63,15.35,Normal-1
1.33,14.03,Normal-1
2.75,14.16,Normal-1
8.12,22.18,Normal-1
8.89,26.55,Normal-1
12.7,21.5,Normal-1
9.22,24.42,Normal-1
8.99,24.4,Normal-1
7.97,24.39,Normal-1
6.88,26.74,Normal-1
10.04,22.51,Normal-1
8.32,17.03,Normal-1
8.35,18.88,Normal-1
6.85,18.42,Normal-1
11.56,23.88,Normal-1
7.31,25.69,Normal-1
8.67,26.85,Normal-1
4.79,25.38,Normal-1
6.05,21.82,Normal-1
7.39,22.43,Normal-1
8.67,24.53,Normal-1
10.54,23.62,Normal-1
9.44,22.15,Normal-1
10.89,22.4,Normal-1
9.57,25.71,Normal-1
10.56,22.69,Normal-1
10.88,21.06,Normal-1
9.07,23.64,Normal-1
5.62,19.43,Normal-1
9.43,19.7,Normal-1
7.3,24.14,Normal-1
9.71,23.28,Normal-1
12.51,24.78,Normal-1
9.0,23.29,Normal-1
10.88,19.25,Normal-1
8.52,21.66,Normal-1
5.81,21.65,Normal-1
10.44,17.22,Normal-1
4.16,24.75,Normal-1
5.74,14.53,Normal-1
7.02,21.87,Normal-1
10.46,19.8,Normal-1
13.81,22.5,Normal-1
13.65,25.14,Normal-1
11.65,17.6,Normal-1
10.03,23.22,Normal-1
12.41,24.79,Normal-1
10.98,19.07,Normal-1
11.69,24.44,Normal-1
8.61,25.73,Normal-1
12.16,14.5,Normal-1
8.35,15.78,Normal-1
10.97,14.89,Normal-1
4.94,12.8,Normal-1
7.6,15.95,Normal-1
7.29,18.42,Normal-1
7.96,19.48,Normal-1
10.97,15.88,Normal-1
11.1,18.33,Normal-1
7.27,13.96,Normal-1
7.14,14.83,Normal-1
6.8,17.78,Normal-1
7.39,19.45,Normal-1
9.38,14.18,Normal-1
6.72,19.51,Normal-1
8.43,15.21,Normal-1
10.08,18.47,Normal-1
10.39,14.76,Normal-1
8.75,14.21,Normal-1
12.51,11.46,Normal-1
9.53,12.86,Normal-1
7.13,15.27,Normal-1
4.88,14.39,Normal-1
8.11,17.55,Normal-1
8.99,14.7,Normal-1
4.79,14.44,Normal-1
13.04,16.91,Normal-1
10.21,13.55,Normal-1
12.36,12.25,Normal-1
8.32,9.94,Normal-1
8.56,8.34,Normal-1
13.78,8.55,Normal-1
11.33,9.62,Normal-1
9.16,9.67,Normal-1
8.86,11.73,Normal-1
8.39,9.52,Normal-1
10.02,13.76,Normal-1
15.63,11.62,Normal-1
18.12,19.09,Normal-1
15.63,18.94,Normal-1
16.94,17.3,Normal-1
23.63,18.93,Normal-1
17.81,21.22,Normal-1
18.19,18.83,Normal-1
23.89,20.87,Normal-1
23.97,20.35,Normal-1
25.68,22.34,Normal-1
18.09,23.6,Normal-1
10.58,20.44,Normal-1
21.27,16.75,Normal-1
26.24,15.21,Normal-1
21.76,18.42,Normal-1
20.49,17.65,Normal-1
18.97,22.35,Normal-1
10.72,19.66,Normal-1
12.29,19.66,Normal-1
14.3,16.03,Normal-1
10.46,18.18,Normal-1
21.59,16.4,Normal-1
24.09,19.09,Normal-1
21.18,20.65,Normal-1
20.72,15.45,Normal-1
13.71,21.23,Normal-1
15.73,18.22,Normal-1
18.53,13.54,Normal-1
19.66,15.04,Normal-1
16.82,10.75,Normal-1
23.59,10.95,Normal-1
19.9,13.17,Normal-1
20.5,11.54,Normal-1
21.9,15.43,Normal-1
21.06,15.72,Normal-1
18.2,14.16,Normal-1
17.41,13.61,Normal-1
13.31,12.94,Normal-1
19.38,13.62,Normal-1
15.08,16.96,Normal-1
17.58,17.79,Normal-1
20.8,11.29,Normal-1
15.54,14.22,Normal-1
19.61,16.89,Normal-1
24.56,14.33,Normal-1
18.16,16.2,Normal-1
21.22,15.68,Normal-1
18.73,16.48,Normal-1
23.48,14.06,Normal-1
19.14,11.51,Normal-1
15.95,13.98,Normal-1
20.34,15.96,Normal-1
22.07,12.56,Normal-1
21.32,14.41,Normal-1
24.74,14.56,Normal-1
20.95,14.2,Normal-1
16.73,20.42,Normal-1
17.34,11.34,Normal-1
15.58,17.2,Normal-1
10.42,14.57,Normal-1
20.81,11.59,Normal-1
18.01,17.6,Normal-1
22.7,14.62,Normal-1
20.31,15.88,Normal-1
21.48,20.68,Normal-1
22.44,13.32,Normal-1
18.64,16.79,Normal-1
23.56,15.22,Normal-1
23.23,9.17,Normal-1
24.08,10.82,Normal-1
26.05,13.76,Normal-1
27.38,10.77,Normal-1
24.21,13.59,Normal-1
22.3,20.08,Normal-1
21.92,14.95,Normal-1
17.28,15.15,Normal-1
17.56,16.15,Normal-1
20.01,17.39,Normal-1
15.26,11.45,Normal-1
18.23,10.13,Normal-1
24.15,15.56,Normal-1
24.46,18.01,Normal-1
24.47,17.1,Normal-1
26.59,13.49,Normal-1
26.69,11.31,Normal-1
29.26,10.64,Normal-1
22.24,14.99,Normal-1
26.15,14.08,Normal-1
29.14,15.7,Normal-1
17.64,19.58,Normal-1
15.65,16.47,Normal-1
20.46,13.5,Normal-1
23.9,11.0,Normal-1
19.69,15.92,Normal-1
22.03,17.31,Normal-1
19.16,13.0,Normal-1
26.09,17.6,Normal-1
25.96,15.48,Normal-1
19.61,15.94,Normal-1
17.98,15.18,Normal-1
16.47,11.42,Normal-1
20.45,14.95,Normal-1
13.27,14.94,Normal-1
21.02,14.56,Normal-1
19.53,9.7,Normal-1
22.07,17.04,Normal-1
20.82,14.71,Normal-1
26.72,13.86,Normal-1
22.24,21.36,Normal-1
16.99,14.36,Normal-1
19.16,16.22,Normal-1
14.25,18.38,Normal-1
22.41,20.11,Normal-1
10.06,19.2,Normal-1
10.61,13.18,Normal-1
14.74,17.82,Normal-1
15.81,12.88,Normal-1
24.99,13.27,Normal-1
20.18,14.86,Normal-1
22.45,15.86,Normal-1
13.34,13.66,Normal-1
19.96,18.71,Normal-1
14.56,18.02,Normal-1
18.45,20.55,Normal-1
18.22,14.85,Normal-1
14.2,21.82,Normal-1
25.75,19.84,Normal-1
21.51,20.75,Normal-1
16.12,13.23,Normal-1
20.21,15.05,Normal-1
15.02,16.55,Normal-1
9.98,17.75,Normal-1
16.41,18.85,Normal-1
19.37,17.78,Normal-1
26.18,17.42,Normal-1
23.68,13.6,Normal-1
21.91,19.8,Normal-1
22.14,14.55,Normal-1
22.52,13.59,Normal-1
21.16,17.26,Normal-1
16.29,11.36,Normal-1
19.06,15.98,Normal-1
21.23,13.3,Normal-1
22.59,13.92,Normal-1
20.57,11.24,Normal-1
15.49,9.78,Normal-1
17.16,9.25,Normal-1
12.27,10.95,Normal-1
22.12,15.2,Normal-1
18.71,16.58,Normal-1
23.88,20.08,Normal-1
19.73,13.01,Normal-1
20.31,18.83,Normal-1
15.55,14.99,Normal-1
20.25,23.77,Normal-1
18.24,22.2,Normal-1
17.6,13.04,Normal-1
24.26,18.86,Normal-1
20.15,14.7,Normal-1
21.1,16.83,Normal-1
14.84,12.19,Normal-1
17.65,15.7,Normal-1
18.41,12.18,Normal-1
20.42,13.15,Normal-1
24.3,9.53,Normal-1
22.24,10.8,Normal-1
25.84,11.4,Normal-1
16.71,18.35,Normal-1
17.29,11.69,Normal-1
17.36,15.08,Normal-1
16.15,15.14,Normal-1
19.21,8.22,Normal-1
18.18,18.28,Normal-1
20.36,17.14,Normal-1
16.85,11.86,Normal-1
24.13,12.73,Normal-1
22.22,15.8,Normal-1
21.22,16.36,Normal-1
25.91,17.87,Normal-1
25.6,19.03,Normal-1
22.73,20.19,Normal-1
20.44,19.93,Normal-1
17.71,13.57,Normal-1
19.35,16.55,Normal-1
14.94,18.84,Normal-1
15.58,11.06,Normal-1
18.42,17.73,Normal-1
17.2,18.59,Normal-1
23.08,15.91,Normal-1
19.63,18.13,Normal-1
13.49,21.14,Normal-1
17.12,16.23,Normal-1
17.62,15.79,Normal-1
15.21,18.11,Normal-1
14.5,15.22,Normal-1
20.75,10.78,Normal-1
14.63,17.9,Normal-1
15.08,9.96,Normal-1
21.98,18.52,Normal-1
21.36,15.97,Normal-1
20.54,15.85,Normal-1
23.29,19.63,Normal-1
19.42,15.31,Normal-1
21.6,18.36,Normal-1
19.2,20.83,Normal-1
17.9,18.49,Normal-1
23.2,19.43,Normal-1
18.22,17.89,Normal-1
14.85,14.88,Normal-1
16.22,15.24,Normal-1
13.11,16.51,Normal-1
16.55,22.97,Normal-1
24.43,21.11,Normal-1
19.57,18.7,Normal-1
18.48,22.99,Normal-1
16.15,15.94,Normal-1
19.21,16.6,Normal-1
23.32,22.48,Normal-1
22.43,19.09,Normal-1
9.7,19.5,Normal-1
18.96,17.65,Normal-1
20.04,21.37,Normal-1
17.15,16.79,Normal-1
12.44,14.76,Normal-1
17.69,16.61,Normal-1
13.89,13.36,Normal-1
14.99,16.62,Normal-1
11.4,25.92,Normal-1
16.22,23.26,Normal-1
13.93,23.32,Normal-1
27.2,21.67,Normal-1
23.91,21.11,Normal-1
25.36,21.9,Normal-1
24.17,16.24,Normal-1
20.05,20.32,Normal-1
21.3,13.77,Normal-1
22.32,21.73,Normal-1
13.91,19.56,Normal-1
16.16,23.07,Normal-1
19.73,13.49,Normal-1
18.0,13.84,Normal-1
14.26,17.2,Normal-1
11.44,18.41,Normal-1
16.41,18.45,Normal-1
18.07,19.49,Normal-1
21.23,22.03,Normal-1
18.82,19.26,Normal-1
18.55,18.12,Normal-1
22.18,16.88,Normal-1
21.29,17.26,Normal-1
22.59,20.55,Normal-1
19.2,21.46,Normal-1
19.26,22.57,Normal-1
19.24,20.82,Normal-1
21.28,19.34,Normal-1
20.68,15.49,Normal-1
22.46,18.12,Normal-1
22.3,18.82,Normal-1
23.8,21.39,Normal-1
20.79,19.76,Normal-1
15.56,23.18,Normal-1
17.29,24.35,Normal-1
20.15,20.88,Normal-1
14.82,21.14,Normal-1
18.02,21.09,Normal-1
15.68,22.1,Normal-1
8.37,19.6,Normal-1
19.04,23.98,Normal-1
15.03,23.24,Normal-1
12.05,22.71,Normal-1
12.54,23.22,Normal-1
12.31,20.11,Normal-1
15.6,23.51,Normal-1
15.82,20.26,Normal-1
25.74,19.48,Normal-1
22.55,22.14,Normal-1
18.22,23.03,Normal-1
17.77,21.08,Normal-1
16.26,23.47,Normal-1
12.3,24.42,Normal-1
12.06,21.18,Normal-1
11.7,22.68,Normal-1
13.92,20.97,Normal-1
13.57,23.01,Normal-1
15.77,20.9,Normal-1
20.56,23.56,Normal-1
13.02,24.7,Normal-1
14.96,22.88,Normal-1
16.33,24.64,Normal-1
24.14,22.69,Normal-1
16.93,22.74,Normal-1
11.85,22.79,Normal-1
18.24,22.77,Normal-1
13.72,18.71,Normal-1
11.33,19.46,Normal-1
6.27,12.14,Normal-1
3.35,12.49,Normal-1
14.94,24.74,Normal-1
14.06,24.43,Normal-1
17.03,23.91,Normal-1
21.0,22.81,Normal-1
16.11,22.85,Normal-1
23.74,23.61,Normal-1
16.32,23.89,Normal-1
10.52,19.23,Normal-1
9.35,16.64,Normal-1
19.87,23.67,Normal-1
22.14,21.47,Normal-1
17.57,20.76,Normal-1
12.0,25.36,Normal-1
20.81,22.39,Normal-1
22.9,20.16,Normal-1
17.11,24.4,Normal-1
20.58,20.82,Normal-1
22.49,18.42,Normal-1
24.33,22.15,Normal-1
20.31,21.36,Normal-1
19.82,17.65,Normal-1
22.93,13.28,Normal-1
22.89,21.37,Normal-1
21.17,22.09,Normal-1
25.85,20.77,Normal-1
21.65,23.26,Normal-1
19.11,21.92,Normal-1
18.28,22.9,Normal-1
14.45,22.14,Normal-1
15.07,19.13,Normal-1
17.03,21.22,Normal-1
16.17,21.49,Normal-1
20.36,22.69,Normal-1
19.25,23.23,Normal-1
13.58,20.02,Normal-1
18.15,18.0,Normal-1
15.26,14.63,Normal-1
17.42,18.4,Normal-1
16.35,23.84,Normal-1
18.82,20.29,Normal-1
15.01,18.59,Normal-1
16.01,19.09,Normal-1
11.89,13.11,Normal-1
18.21,13.3,Normal-1
11.64,15.46,Normal-1
16.72,19.92,Normal-1
15.66,22.5,Normal-1
15.9,23.69,Normal-1
25.69,23.79,Normal-1
17.43,19.63,Normal-1
13.88,21.7,Normal-1
18.5,23.48,Normal-1
16.0,19.94,Normal-1
16.39,18.56,Normal-1
17.3,19.43,Normal-1
13.28,19.87,Normal-1
17.2,18.61,Normal-1
11.85,14.0,Normal-1
17.47,17.75,Normal-1
17.53,15.94,Normal-1
21.17,17.95,Normal-1
21.06,13.71,Normal-1
25.64,12.71,Normal-1
19.67,13.53,Normal-1
16.25,11.62,Normal-1
16.8,14.62,Normal-1
14.03,10.65,Normal-1
18.01,23.17,Normal-1
17.99,21.85,Normal-1
21.52,22.79,Normal-1
14.1,18.0,Normal-1
19.49,17.63,Normal-1
16.21,14.68,Normal-1
23.24,12.4,Normal-1
21.04,15.65,Normal-1
23.13,15.71,Normal-1
27.38,17.94,Normal-1
27.4,12.67,Normal-1
27.71,15.92,Normal-1
25.08,13.98,Normal-1
28.13,17.79,Normal-1
18.51,19.16,Normal-1
13.8,17.79,Normal-1
15.43,21.35,Normal-1
20.09,18.41,Normal-1
16.95,17.03,Normal-1
13.18,18.96,Normal-1
20.51,19.79,Normal-1
24.06,22.69,Normal-1
21.9,19.01,Normal-1
25.38,19.92,Normal-1
17.81,18.29,Normal-1
18.31,15.56,Normal-1
16.87,22.09,Normal-1
11.18,17.32,Normal-1
18.21,18.2,Normal-1
18.06,21.95,Normal-1
13.4,24.78,Normal-1
12.35,18.13,Normal-1
9.33,24.14,Normal-1
15.92,22.61,Normal-1
13.57,21.83,Normal-1
24.51,20.05,Normal-1
14.88,21.95,Normal-1
13.48,18.06,Normal-1
16.38,23.79,Normal-1
18.45,23.64,Normal-1
22.44,22.85,Normal-1
17.7,19.78,Normal-1
18.68,21.7,Normal-1
16.56,20.07,Normal-1
20.72,20.11,Normal-1
14.98,22.6,Normal-1
14.66,19.85,Normal-1
15.93,18.23,Normal-1
16.83,17.42,Normal-1
12.92,19.71,Normal-1
16.56,17.64,Normal-1
22.2,20.69,Normal-1
23.92,19.35,Normal-1
27.22,21.92,Normal-1
22.2,21.34,Normal-1
26.47,21.9,Normal-1
23.84,15.77,Normal-1
30.82,11.22,Normal-1
23.73,14.38,Normal-1
25.64,14.13,Normal-1
28.99,19.46,Normal-1
20.2,12.68,Normal-1
18.89,15.41,Normal-1
27.71,18.53,Normal-1
17.4,19.42,Normal-1
20.86,17.99,Normal-1
27.01,16.1,Normal-1
19.85,18.43,Normal-1
23.51,18.16,Normal-1
16.54,19.13,Normal-1
13.77,19.29,Normal-1
25.06,17.17,Normal-1
28.07,14.01,Normal-1
25.79,13.17,Normal-1
19.37,11.74,Normal-1
23.71,12.9,Normal-1
21.96,9.53,Normal-1
14.85,12.81,Normal-1
22.32,16.53,Normal-1
25.34,18.41,Normal-1
25.83,16.34,Normal-1
23.28,19.71,Normal-1
25.59,21.08,Normal-1
26.71,13.91,Normal-1
23.15,18.53,Normal-1
15.75,21.27,Normal-1
18.8,16.17,Normal-1
22.2,19.15,Normal-1
23.78,17.58,Normal-1
28.05,15.96,Normal-1
22.25,11.92,Normal-1
24.92,20.72,Normal-1
17.17,16.52,Normal-1
18.66,18.45,Normal-1
15.06,14.65,Normal-1
20.96,13.01,Normal-1
20.73,13.29,Normal-1
21.92,19.04,Normal-1
18.84,10.92,Normal-1
23.03,13.08,Normal-1
20.45,14.7,Normal-1
21.31,15.07,Normal-1
20.69,16.87,Normal-1
17.51,9.31,Normal-1
21.35,12.56,Normal-1
17.73,13.98,Normal-1
14.27,11.23,Normal-1
17.51,14.78,Normal-1
12.81,13.93,Normal-1
22.18,13.91,Normal-1
15.77,11.6,Normal-1
19.01,9.47,Normal-1
11.85,11.12,Normal-1
16.25,11.17,Normal-1
27.03,7.7,Normal-1
24.18,8.15,Normal-1
26.66,10.16,Normal-1
19.39,9.35,Normal-1
17.38,7.3,Normal-1
23.26,8.2,Normal-1
23.46,6.72,Normal-1
17.95,11.0,Normal-1
18.42,15.02,Normal-1
17.47,8.26,Normal-1
17.9,14.84,Normal-1
24.94,14.52,Normal-1
22.18,11.2,Normal-1
25.53,15.67,Normal-1
16.61,13.39,Normal-1
18.44,10.73,Normal-1
14.77,7.18,Normal-1
19.83,14.55,Normal-1
15.62,16.23,Normal-1
21.71,14.59,Normal-1
21.12,18.93,Normal-1
21.43,13.47,Normal-1
22.13,11.39,Normal-1
16.97,6.05,Normal-1
19.93,13.75,Normal-1
24.31,16.69,Normal-1
23.47,11.96,Normal-1
23.25,12.67,Normal-1
20.77,16.22,Normal-1
24.89,10.89,Normal-1
20.57,13.43,Normal-1
21.22,9.99,Normal-1
16.3,10.28,Normal-1
19.1,8.77,Normal-1
18.83,9.62,Normal-1
16.89,13.82,Normal-1
17.88,13.26,Normal-1
15.85,10.61,Normal-1
14.33,11.09,Normal-1
18.05,14.88,Normal-1
13.83,14.8,Normal-1
18.95,13.27,Normal-1
19.29,18.23,Normal-1
18.39,13.78,Normal-1
18.96,13.55,Normal-1
16.89,10.31,Normal-1
12.39,12.47,Normal-1
16.53,13.5,Normal-1
11.21,13.01,Normal-1
12.6,8.93,Normal-1
16.35,8.85,Normal-1
20.34,12.54,Normal-1
22.03,15.15,Normal-1
23.88,17.46,Normal-1
23.38,15.37,Normal-1
23.53,13.16,Normal-1
22.1,13.0,Normal-1
19.59,10.09,Normal-1
18.3,7.48,Normal-1
22.05,8.44,Normal-1
20.65,6.85,Normal-1
22.43,11.0,Normal-1
22.38,12.18,Normal-1
19.11,10.22,Normal-1
18.21,6.31,Normal-1
15.33,13.86,Normal-1
15.07,12.1,Normal-1
17.03,8.68,Normal-1
16.98,14.61,Normal-1
17.61,10.3,Normal-1
16.3,16.66,Normal-1
18.83,9.72,Normal-1
17.8,12.66,Normal-1
15.52,20.35,Normal-1
16.21,18.11,Normal-1
18.06,14.62,Normal-1
21.53,21.86,Normal-1
16.6,22.03,Normal-1
20.75,12.65,Normal-1
24.11,23.91,Normal-1
24.69,9.52,Normal-1
20.06,14.41,Normal-1
17.14,14.94,Normal-1
16.82,14.16,Normal-1
14.1,11.44,Normal-1
13.7,11.99,Normal-1
20.54,17.89,Normal-1
16.33,14.16,Normal-1
24.95,15.79,Normal-1
23.92,18.36,Normal-1
18.69,13.29,Normal-1
19.0,14.78,Normal-1
21.05,15.03,Normal-1
24.75,8.68,Normal-1
23.92,13.32,Normal-1
28.13,18.29,Normal-1
27.06,14.46,Normal-1
30.02,18.28,Normal-1
22.4,23.16,Normal-1
27.7,16.03,Normal-1
23.57,17.59,Normal-1
24.94,22.23,Normal-1
18.63,19.79,Normal-1
25.89,20.09,Normal-1
18.84,18.9,Normal-1
23.42,20.15,Normal-1
20.85,16.31,Normal-1
23.8,23.31,Normal-1
27.81,19.47,Normal-1
27.02,22.86,Normal-1
26.81,18.05,Normal-1
22.38,21.83,Normal-1
20.02,12.28,Normal-1
18.12,11.46,Normal-1
20.8,9.0,Normal-1
19.04,12.26,Normal-1
17.26,14.06,Normal-1
20.92,19.35,Normal-1
18.62,22.94,Normal-1
20.72,16.06,Normal-1
21.07,20.79,Normal-1
16.92,18.77,Normal-1
18.77,16.43,Normal-1
18.97,11.45,Normal-1
13.75,15.61,Normal-1
15.34,12.7,Normal-1
21.23,14.24,Normal-1
17.54,11.46,Normal-1
15.5,7.49,Normal-1
13.67,12.96,Normal-1
17.63,6.68,Normal-1
14.4,12.02,Normal-1
15.51,11.17,Normal-1
22.46,12.1,Normal-1
12.37,8.71,Normal-1
20.02,12.15,Normal-1
16.77,12.89,Normal-1
16.01,7.86,Normal-1
11.62,9.8,Normal-1
13.59,12.37,Normal-1
16.33,14.71,Normal-1
20.36,16.74,Normal-1
24.48,16.91,Normal-1
20.31,17.36,Normal-1
25.9,18.33,Normal-1
28.1,17.28,Normal-1
22.86,10.69,Normal-1
21.54,15.41,Normal-1
21.34,17.31,Normal-1
19.83,16.73,Normal-1
19.52,10.17,Normal-1
12.28,12.8,Normal-1
10.54,10.34,Normal-1
12.95,8.93,Normal-1
12.67,15.3,Normal-1
15.61,7.9,Normal-1
16.47,12.51,Normal-1
16.45,15.83,Normal-1
18.39,10.01,Normal-1
23.18,11.13,Normal-1
17.36,11.06,Normal-1
19.06,17.98,Normal-1
16.86,12.21,Normal-1
24.48,22.64,Normal-1
22.47,15.84,Normal-1
19.23,20.68,Normal-1
25.23,21.07,Normal-1
20.85,19.5,Normal-1
18.57,20.76,Normal-1
22.73,18.56,Normal-1
23.05,20.82,Normal-1
19.99,12.54,Normal-1
18.42,13.18,Normal-1
13.68,15.27,Normal-1
19.31,11.73,Normal-1
22.32,16.76,Normal-1
20.89,16.04,Normal-1
25.06,19.18,Normal-1
21.16,20.04,Normal-1
20.58,20.89,Normal-1
20.63,18.96,Normal-1
16.74,14.57,Normal-1
28.98,16.22,Normal-1
21.85,19.12,Normal-1
18.53,14.0,Normal-1
26.16,12.44,Normal-1
16.38,15.76,Normal-1
14.14,18.13,Normal-1
15.22,11.88,Normal-1
18.07,13.96,Normal-1
21.8,16.85,Normal-1
26.91,14.53,Normal-1
25.12,12.14,Normal-1
28.81,15.08,Normal-1
26.79,10.31,Normal-1
25.0,14.36,Normal-1
20.68,14.43,Normal-1
24.54,21.69,Normal-1
23.19,23.4,Normal-1
23.51,17.97,Normal-1
16.01,19.98,Normal-1
24.51,14.08,Normal-1
18.61,12.81,Normal-1
11.84,11.06,Normal-1
14.92,19.8,Normal-1
15.71,17.48,Normal-1
22.02,14.64,Normal-1
22.58,21.21,Normal-1
25.71,17.8,Normal-1
21.98,16.92,Normal-1
21.51,21.39,Normal-1
26.41,14.79,Normal-1
25.78,13.48,Normal-1
26.87,12.43,Normal-1
25.6,14.54,Normal-1
24.73,13.15,Normal-1
27.11,15.5,Normal-1
23.16,10.33,Normal-1
17.23,7.31,Normal-1
21.31,9.16,Normal-1
21.27,14.24,Normal-1
21.04,12.09,Normal-1
17.12,10.73,Normal-1
19.86,11.75,Normal-1
21.55,11.46,Normal-1
22.04,9.86,Normal-1
25.47,15.55,Normal-1
21.06,9.23,Normal-1
24.97,16.28,Normal-1
20.29,14.19,Normal-1
15.54,18.46,Normal-1
15.01,17.19,Normal-1
18.57,18.63,Normal-1
19.59,15.08,Normal-1
22.26,13.69,Normal-1
